bar,time,direction,depth_q,admissible_nA,admitted,capped,slots,distinct_conds,distinct_vars,conds_per_slot,vars_per_slot,eH_conds,eH_vars,bar_pnl,loss_event,cond_set,sig_set,ADX_Value,ATR_1M,Volume,Micro_Hurst,Micro_FailedBreak,D2D_Trend_Dir,AT_Slope_ST,exp_conds_random,exp_vars_random
69174,2026.03.31 16:15,SHORT,3,3,3,0,9,5,5,0.5556,0.5556,4.586,4.586,41.7,0,ATR_1M:hi|Micro_CSSpread:hi|Micro_HLAsymmetry:hi|MultiDay_Slope:hi|RangeOsc_State:==2,191|192|252,27.826376568882285,28.191485,158,0.570349,0.390189,-1,-1.8e-05,8.803955007256892,8.681536388140161
69189,2026.03.31 16:30,SHORT,4,4,4,0,12,8,8,0.6667,0.6667,7.237,7.237,395.2,0,ATR_1M:hi|D2D_Dynamic_Sensitivity:lo|Lower_Wick:lo|Micro_CSSpread:hi|Micro_HLAsymmetry:hi|MultiDay_Slope:hi|RangeOsc_State:==2|Volume:hi,191|192|221|252,18.47944061523113,56.559158,512,0.507444,0.233207,-1,-8e-06,11.61144858072867,11.371771386700862
69192,2026.03.31 16:33,SHORT,4,4,4,0,12,9,9,0.75,0.75,8.485,8.485,163.6,0,D2D_Dynamic_Sensitivity:lo|Micro_HLAsymmetry:lo|Micro_Hurst:hi|Micro_LogReturn:hi|Micro_ThrustEff:lo|MultiDay_Position:hi|MultiDay_Slope:hi|Session_High_Dist_ATR:lo|Slope_Accel_LT:lo,225|253|254|258,18.85183823900896,73.216432,420,0.522367,0.0,-1,-0.000108,11.61144858072867,11.371771386700862
69201,2026.03.31 16:42,SHORT,4,4,4,0,12,10,10,0.8333,0.8333,9.524,9.524,123.6,0,ADX_Value:lo|ATR_1M:hi|Micro_HLAsymmetry:hi|Micro_RollProxy:lo|Micro_ThrustEff:hi|MultiDay_Slope:hi|RangeOsc_State:==2|Slope_EMA_ST:lo|Volume:hi|Volume_Ratio_10:lo,192|252|289|296,18.071927451406623,56.575909,351,0.356324,0.362345,-1,-5e-06,11.61144858072867,11.371771386700862
69242,2026.03.31 17:23,SHORT,4,4,4,0,12,9,9,0.75,0.75,8.485,8.485,706.0,0,ADX_Value:lo|ATR_1M:hi|EMA_Oscillator:lo|Micro_BarEntropy:lo|Micro_HLAsymmetry:hi|Micro_Hurst:hi|MultiDay_Slope:hi|RangeOsc_State:==2|Session_High_Dist_ATR:lo,192|230|240|252,16.503575453275168,49.866731,302,0.511926,0.782085,-1,-0.000127,11.61144858072867,11.371771386700862
69285,2026.03.31 18:06,LONG,3,3,3,0,9,9,9,1.0,1.0,9.0,9.0,184.5,0,ADX_Value:hi|Micro_FailedBreak:hi|Micro_FractalDim:lo|Micro_Rejection:lo|Micro_WickImbalance:lo|OBV_Macd:lo|TChan_A15:hi|Volume_Avg_10:hi|Volume_Ratio_10:hi,128|182|189,33.6914856455664,56.289033,381,0.530943,0.710618,1,0.000285,8.665108670454496,8.56108508618842
69290,2026.03.31 18:11,LONG,4,3,3,0,12,9,9,0.75,0.75,8.123,8.123,90.3,0,AT_Regime_LT:==1|Harmonic_LLEMA:hi|Lower_Wick:lo|Micro_FailedBreak:hi|Micro_OrderFlowDelta:hi|Micro_Rejection:lo|Micro_WickImbalance:hi|OBV_Macd:lo|Volume_Avg_10:hi,104|116|123|182,35.927689159014754,30.124206,322,0.559654,0.365155,1,0.000344,11.345701020588308,11.143020262773083
69307,2026.03.31 18:28,SHORT,5,5,5,0,15,12,12,0.8,0.8,11.368,11.368,100.0,0,ATR_1M:hi|Bar_Range:hi|KAMA_Dist:hi|Micro_CSSpread:hi|Micro_IBSP:hi|Micro_LogReturn:hi|Micro_ThrustEff:lo|MultiDay_Slope:hi|OBVf_Signal:==1|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|RangeOsc_State:==2,191|192|212|234|258,26.02048764324437,38.256848,316,0.43405,1.202399,-1,-0.000112,14.358215859511613,13.967131712972364
69314,2026.03.31 18:35,SHORT,4,4,4,0,12,8,8,0.6667,0.6667,7.237,7.237,88.8,0,ATR_1M:hi|Micro_BarOverlap:lo|Micro_CSSpread:hi|Micro_HLAsymmetry:hi|Micro_OrderFlowDelta:hi|Micro_PriceAccel:lo|MultiDay_Slope:hi|RangeOsc_State:==2,191|192|242|252,22.45499438720436,42.043976,334,0.525862,0.570831,-1,-0.000155,11.61144858072867,11.371771386700862
69320,2026.03.31 18:41,SHORT,5,5,5,0,15,13,13,0.8667,0.8667,12.469,12.469,54.5,0,Bar_Range:hi|KAMA_Dist:hi|Micro_HLAsymmetry:lo|Micro_Hurst:hi|Micro_IBSP:hi|Micro_LogReturn:hi|MultiDay_Slope:hi|OBVf_Signal:==1|PrevDay_Close_Dist_ATR:hi|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|Sqz_Val:hi|Volume_Avg_10:hi,210|212|234|254|293,16.05944797302137,23.166658,326,0.536366,0.47482,-1,-6.3e-05,14.358215859511613,13.967131712972364
69437,2026.03.31 20:38,LONG,6,6,6,0,18,15,15,0.8333,0.8333,14.287,14.287,210.6,0,ADX_Value:lo|AT_Lookback_ST:hi|Bars_Since_Flip:hi|Micro_AutoCorr:hi|Micro_FractalDim:lo|Micro_LogReturn:lo|Micro_PriceAccel:hi|Micro_VolOfVol:hi|Momentum_Value:lo|Round_500_Dist_ATR:lo|Slope_EMA_ST:hi|TChan_A15:hi|VA_Position:hi|Volume:hi|Volume_Ratio_10:hi,3|54|96|121|188|189,17.190807140805994,63.467173,449,0.504169,0.078781,1,0.000105,16.435780104648117,15.954503499974125
69487,2026.03.31 21:28,LONG,8,8,8,0,24,17,17,0.7083,0.7083,13.662,13.662,388.0,0,ADX_Value:lo|AT_Lookback_ST:hi|Micro_GarmanKlass:hi|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_RollProxy:hi|Micro_VolOfVol:hi|Micro_WickImbalance:lo|OBVf_Signal:==-1|PrevDay_Close_Dist_ATR:hi|PrevDay_High_Side:==1|Round_100_Dist_ATR:lo|Session_High_Dist_ATR:lo|Slope_Accel_LT:lo|Slope_EMA_ST:hi|Upper_Wick:hi|Volume:hi,3|87|153|154|157|159|160|161,17.82843242021817,45.422527,415,0.529086,0.329132,1,4.7e-05,21.20075584842148,20.34657927196911
69495,2026.03.31 21:36,LONG,5,5,5,0,15,13,13,0.8667,0.8667,12.041,12.041,67.0,0,Bars_Since_Flip:hi|Micro_CSSpread:hi|Micro_FailedBreak:hi|Micro_HLAsymmetry:hi|Micro_LogReturn:hi|Micro_RangeVelocity:lo|Micro_Rejection:lo|Micro_RollProxy:hi|PrevDay_High_Side:==1|Slope_Accel_LT:lo|Upper_Wick:hi|Volume:hi|Volume_Avg_10:hi,50|153|155|157|182,16.158494920319427,27.396444,304,0.472753,0.385086,1,4.4e-05,13.933964781772266,13.604790342516026
69504,2026.03.31 21:45,LONG,6,6,6,0,18,14,14,0.7778,0.7778,12.849,12.849,77.4,0,Bars_Since_Flip:hi|Lower_Wick:lo|Micro_CSSpread:hi|Micro_FailedBreak:hi|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_OrderFlowDelta:hi|Micro_Rejection:lo|Micro_RollProxy:hi|PrevDay_High_Side:==1|Slope_Accel_LT:lo|Upper_Wick:hi|Volume:hi|Volume_Avg_10:hi,50|104|153|154|157|182,15.700597666928791,26.427797,276,0.522903,0.908135,1,4.3e-05,16.435780104648117,15.954503499974125
69579,2026.03.31 23:00,SHORT,3,3,3,0,9,6,6,0.6667,0.6667,5.67,5.67,74.4,0,Bar_Range:hi|Micro_Hurst:hi|PrevDay_Close_Dist_ATR:lo|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|VWAP_Side:==1,210|212|278,21.035595728783644,46.262203,424,0.54419,0.0,-1,2.8e-05,8.803955007256892,8.681536388140161
69810,2026.04.01 04:06,SHORT,5,5,5,0,15,10,10,0.6667,0.6667,9.449,9.449,77.0,0,ATR_1M:hi|Bar_Range:hi|Micro_CSSpread:hi|Micro_Hurst:hi|MultiDay_Slope:hi|PrevDay_Close_Dist_ATR:lo|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|RangeOsc_State:==2|VWAP_Side:==1,191|192|210|212|278,22.1621977154569,30.643212,235,0.515972,-0.685307,-1,1.5e-05,14.358215859511613,13.967131712972364
70215,2026.04.01 10:51,SHORT,4,4,4,0,12,9,9,0.75,0.75,8.485,8.485,79.6,0,AT_Score_LT:hi|D2D_Dynamic_Sensitivity:lo|Micro_GarmanKlass:hi|Micro_Rejection:hi|MultiDay_Position:hi|PrevDay_High_Side:==1|RangeOsc_State:==-1|Slope_Accel_LT:lo|WeeklyOpen_Dist_ATR:hi,195|225|250|283,23.11089340070845,38.19315,251,0.551691,0.013091,-1,3e-05,11.61144858072867,11.371771386700862
70219,2026.04.01 10:55,SHORT,4,3,3,0,12,8,8,0.6667,0.6667,7.56,7.56,39.3,0,Bar_Range:hi|Lower_Wick:hi|Micro_GarmanKlass:hi|Micro_Hurst:hi|Micro_LogReturn:lo|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|WeeklyOpen_Dist_ATR:hi,210|212|250|259,31.3246909392917,26.888432,196,0.543131,-0.334716,-1,2.6e-05,11.61144858072867,11.371771386700862
70504,2026.04.01 15:40,SHORT,4,4,4,0,12,8,8,0.6667,0.6667,7.237,7.237,64.4,0,AT_Score_LT:hi|AT_Slope_ST:lo|Bar_Range:hi|Micro_GarmanKlass:hi|Micro_Hurst:hi|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|WeeklyOpen_Dist_ATR:hi,209|210|212|250,44.2572001964361,31.763816,174,0.506926,0.708353,-1,-8.2e-05,11.61144858072867,11.371771386700862
70508,2026.04.01 15:44,LONG,11,11,11,0,33,21,21,0.6364,0.6364,15.735,15.735,924.0,0,AT_Regime_ST:==1|D2D_Signal:==1|Micro_FailedBreak:hi|Micro_HLAsymmetry:hi|Micro_RangeAccel:hi|Micro_RangeVelocity:hi|Micro_Rejection:lo|Micro_RollProxy:lo|Micro_VolOfVol:hi|Micro_WickImbalance:lo|Momentum_Value:hi|OR_High_Side:==-1|OR_Low_Side:==1|OR_Position:hi|PoC_Side:==1|Round_100_Dist_ATR:lo|Session_Low_Dist_ATR:lo|Slope_EMA_ST:lo|Upper_Wick:hi|VWAP_Dist_ATR:lo|VWAP_Side:==1,112|147|165|167|170|174|175|176|177|180|181,41.210602497478135,168.502114,174,0.402557,1.379805,1,-3.5e-05,27.817084794051137,26.258658030358355
70513,2026.04.01 15:49,LONG,6,6,6,0,18,15,15,0.8333,0.8333,13.877,13.877,679.8,0,AT_Score_LT:hi|D2D_ATR_MA:hi|DailyOpen_Dist_ATR:lo|KAMA_Dist:lo|Micro_GarmanKlass:hi|Micro_Rejection:hi|Micro_VolOfVol:hi|Momentum_Value:lo|OR_High_Side:==-1|OR_Position:lo|PrevDay_High_Side:==1|RangeOsc_State:==-1|Upper_Wick:hi|VWAP_Dist_ATR:lo|Volume:hi,5|62|77|78|79|121,43.476475070865455,48.476085,359,0.397982,0.103144,1,-1.7e-05,16.435780104648117,15.954503499974125
70515,2026.04.01 15:51,LONG,13,10,10,0,39,22,22,0.5641,0.5641,18.401,18.401,185.0,0,AT_Regime_ST:==1|D2D_ATR_MA:hi|DailyOpen_Side:==1|EMA_Oscillator:lo|KAMA_Dist:lo|Micro_HLAsymmetry:lo|Micro_IBSP:lo|Micro_OrderFlowDelta:lo|Micro_Rejection:lo|Micro_VolOfVol:hi|Micro_WickImbalance:lo|OR_High_Side:==-1|OR_Low_Side:==-1|OR_Position:lo|PrevDay_High_Side:==1|RangeOsc_State:==-1|Round_500_Dist_ATR:lo|Upper_Wick:hi|VWAP_Dist_ATR:lo|VWAP_Sigma:lo|Volume:hi|Volume_Avg_10:hi,62|68|77|79|91|106|113|115|144|183|184|186|187,41.997034829770655,35.82071,337,0.375877,-0.251251,1,-4.6e-05,31.916270451489858,29.809780066432648
70519,2026.04.01 15:55,SHORT,8,8,8,0,24,14,14,0.5833,0.5833,12.171,12.171,82.4,0,AT_Score_LT:hi|Bar_Range:hi|D2D_ATR:hi|D2D_ATR_MA:hi|Micro_GarmanKlass:hi|Micro_MicroGap:lo|Micro_Rejection:hi|OR_High_Side:==-1|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|RangeOsc_State:==-1|VWAP_Sigma:lo|Volume_Avg_10:hi|WeeklyOpen_Dist_ATR:hi,195|196|197|212|214|215|216|250,36.83931024047694,22.09254,295,0.226204,0.882651,-1,-5.9e-05,22.250175986451605,21.221965111549544
70523,2026.04.01 15:59,SHORT,5,5,5,0,15,8,8,0.5333,0.5333,6.916,6.916,45.5,0,AT_Score_LT:hi|D2D_ATR:hi|Micro_Rejection:hi|OR_High_Side:==-1|PrevDay_High_Side:==1|RangeOsc_State:==-1|Volume_Avg_10:hi|WeeklyOpen_Dist_ATR:hi,195|196|197|214|215,30.877550217795857,20.096223,227,0.284347,0.87081,-1,-7.2e-05,14.358215859511613,13.967131712972364
70567,2026.04.01 16:43,SHORT,4,4,4,0,12,10,10,0.8333,0.8333,9.524,9.524,129.2,0,Body_Size:hi|D2D_Signal:==-1|Micro_RangeAccel:lo|PrevDay_Close_Dist_ATR:lo|PrevDay_High_Side:==1|VWAP_Dist_ATR:lo|VWAP_Side:==1|VWAP_Sigma:lo|VWAP_Sigma_ATR:lo|Volume_Avg_10:hi,267|268|278|294,24.47857225606793,58.908491,373,0.491154,-0.509264,-1,8.4e-05,11.61144858072867,11.371771386700862
70583,2026.04.01 16:59,SHORT,4,4,4,0,12,9,9,0.75,0.75,8.485,8.485,80.4,0,ATR_1M:hi|D2D_ATR:hi|Micro_GarmanKlass:hi|Micro_VolAccel:lo|Momentum_Value:hi|MultiDay_Slope:hi|PrevDay_High_Side:==1|RangeOsc_State:==2|WeeklyOpen_Dist_ATR:hi,192|215|250|272,16.970017606030428,38.533217,197,0.353106,0.0,-1,0.000139,11.61144858072867,11.371771386700862
70584,2026.04.01 17:00,SHORT,4,4,4,0,12,11,11,0.9167,0.9167,10.691,10.691,139.6,0,AT_Lookback_LT:hi|Body_Size:hi|Micro_Amihud:lo|Micro_MicroGap:hi|OBVf_Signal:==1|PrevDay_Close_Dist_ATR:lo|PrevDay_High_Side:==1|Slope_EMA_ST:hi|VWAP_Side:==1|VWAP_Sigma:lo|Volume_Avg_10:hi,193|278|287|294,17.490937574421885,63.225818,373,0.400865,-0.272515,-1,0.000136,11.61144858072867,11.371771386700862
70826,2026.04.01 21:02,SHORT,4,4,4,0,12,8,8,0.6667,0.6667,7.56,7.56,71.6,0,Bar_Range:hi|Lower_Wick:hi|Micro_GarmanKlass:hi|Micro_Hurst:hi|Micro_LogReturn:lo|PrevDay_High_Side:==1|PrevDay_Low_Dist_ATR:hi|WeeklyOpen_Dist_ATR:hi,210|212|250|259,30.633929445652868,34.862388,329,0.549336,-0.543566,-1,-0.000136,11.61144858072867,11.371771386700862
71173,2026.04.02 04:04,SHORT,4,4,4,0,12,8,8,0.6667,0.6667,6.735,6.735,168.0,0,Bar_Range:hi|D2D_Dynamic_Sensitivity:lo|EMA_Oscillator:lo|Lower_Wick:lo|Micro_Entropy:lo|Micro_RangeVelocity:lo|Micro_WickImbalance:lo|Volume:hi,211|220|221|244,36.33738485512059,86.974906,320,0.415536,0.0,-1,-0.000137,11.61144858072867,11.371771386700862
71181,2026.04.02 04:12,SHORT,5,5,5,0,15,11,11,0.7333,0.7333,10.009,10.009,1785.0,0,Body_Size:hi|D2D_ATR_MA:hi|Micro_HLAsymmetry:lo|Micro_Hurst:hi|Micro_Lambda:hi|Micro_MicroGap:lo|Micro_OrderFlowDelta:lo|Micro_RangeVelocity:lo|Session_High_Dist_ATR:lo|VWAP_Sigma:lo|Volume_Avg_10:hi,216|253|255|261|294,34.232188056434424,105.105887,263,0.502146,-0.318726,-1,-0.000162,14.358215859511613,13.967131712972364
71921,2026.04.02 16:32,LONG,7,7,7,0,21,12,12,0.5714,0.5714,10.071,10.071,294.0,0,AT_Regime_ST:==1|D2D_ATR_MA:hi|Micro_Amihud:hi|Micro_Entropy:lo|Micro_HLAsymmetry:lo|Micro_MicroGap:lo|Micro_VPIN:lo|Micro_VolOfVol:hi|OR_Low_Side:==-1|ST_Flip_Event:==-1|Slope_Accel_ST:lo|Volume:hi,61|80|84|99|114|115|162,22.46561927691836,76.530608,468,0.235132,0.013067,1,-4e-06,18.856446644718016,18.199528660922656
71925,2026.04.02 16:36,LONG,6,6,6,0,18,11,11,0.6111,0.6111,9.442,9.442,136.8,0,AT_Regime_ST:==1|Bar_Range:hi|D2D_ATR:hi|Micro_Lambda:lo|Micro_Rejection:lo|OR_Low_Side:==1|PrevDay_High_Dist_ATR:hi|PrevDay_Low_Side:==-1|RangeOsc_State:==2|Session_Low_Dist_ATR:lo|Volume_Avg_10:hi,45|46|59|111|112|185,23.44596917034403,43.081696,378,0.296502,0.0,1,-4.1e-05,16.435780104648117,15.954503499974125
71943,2026.04.02 16:54,LONG,4,4,4,0,12,12,12,1.0,1.0,12.0,12.0,85.2,0,Bar_Range:hi|D2D_Persist:hi|Dist_To_PoC_ATR:lo|Micro_Lambda:lo|Micro_VolOfVol:lo|OR_Low_Side:==1|PrevDay_Close_Side:==-1|PrevDay_High_Dist_ATR:hi|PrevDay_Low_Side:==-1|RangeOsc_Val:hi|Round_1000_Dist_ATR:lo|Session_Low_Dist_ATR:lo,45|64|66|142,27.0681377214687,40.573842,366,0.295406,-0.295757,1,0.000199,11.345701020588308,11.143020262773083
71944,2026.04.02 16:55,LONG,7,4,4,0,21,17,17,0.8095,0.8095,15.73,15.73,65.6,0,AT_Regime_LT:==1|D2D_Persist:hi|DailyOpen_Side:==-1|Dist_To_PoC_ATR:lo|Micro_MomoTransfer:hi|Micro_RangeVelocity:lo|Micro_TickIntensity:hi|Micro_VolOfVol:lo|OR_High_Side:==-1|OR_Low_Side:==1|OR_Position:hi|PrevDay_Close_Side:==-1|PrevDay_Low_Side:==-1|RangeOsc_Val:hi|Round_1000_Dist_ATR:lo|Session_Low_Dist_ATR:lo|Slope_Accel_LT:hi,64|66|101|142|146|147|149,28.32893502156918,32.364687,336,0.256478,0.0,1,0.000223,18.856446644718016,18.199528660922656
71948,2026.04.02 16:59,LONG,5,5,5,0,15,13,13,0.8667,0.8667,12.469,12.469,85.0,0,D2D_Persist:hi|DailyOpen_Side:==-1|Micro_Entropy:lo|Micro_HLAsymmetry:hi|OR_High_Side:==1|OR_Low_Side:==1|OR_Position:hi|PrevDay_Close_Side:==-1|PrevDay_Low_Side:==-1|RangeOsc_Val:hi|Session_Low_Dist_ATR:lo|Slope_Accel_LT:lo|Volume:hi,64|83|142|146|153,34.82191687958587,33.280336,330,0.446408,0.120191,1,0.000272,13.933964781772266,13.604790342516026
71951,2026.04.02 17:02,LONG,6,6,6,0,18,13,13,0.7222,0.7222,10.658,10.658,233.4,0,ADX_Value:hi|D2D_Persist:hi|DailyOpen_Side:==-1|Micro_AutoCorr:hi|Micro_OrderFlowDelta:lo|OR_High_Side:==-1|OR_Low_Side:==1|OR_Position:hi|PrevDay_Close_Side:==-1|PrevDay_Low_Side:==-1|RangeOsc_Val:hi|Session_Low_Dist_ATR:lo|TChan_A15:hi,64|82|107|142|146|147,37.901086879216486,37.389811,368,0.5361,-0.187217,1,0.000224,16.435780104648117,15.954503499974125
71952,2026.04.02 17:03,LONG,8,3,3,0,24,17,17,0.7083,0.7083,14.793,14.793,118.8,0,Bar_Range:hi|D2D_Persist:hi|DailyOpen_Side:==-1|Dist_To_PoC_ATR:lo|Micro_AutoCorr:hi|Micro_Lambda:lo|Micro_VolOfVol:lo|OR_High_Side:==-1|OR_Low_Side:==1|OR_Position:hi|PrevDay_Close_Side:==-1|PrevDay_High_Dist_ATR:hi|PrevDay_Low_Side:==-1|RangeOsc_Val:hi|Round_1000_Dist_ATR:lo|Session_Low_Dist_ATR:lo|TChan_A15:hi,45|64|66|82|93|142|146|147,36.85996561580758,37.995729,358,0.5361,0.0,1,0.000184,21.20075584842148,20.34657927196911
71966,2026.04.02 17:17,LONG,7,7,7,0,21,14,14,0.6667,0.6667,12.586,12.586,3562.3,0,AT_Regime_ST:==1|DailyOpen_Side:==-1|KAMA_Dist:hi|Micro_LogReturn:hi|Micro_TickIntensity:hi|Micro_VPIN:lo|OR_High_Side:==-1|OR_Position:hi|PrevDay_Close_Side:==-1|PrevDay_Low_Side:==-1|RangeOsc_Val:hi|Session_Low_Dist_ATR:lo|Slope_Accel_LT:hi|Volume_Ratio_10:hi,70|94|142|146|147|149|190,24.76230326178951,40.627608,372,0.288555,0.369207,1,8.4e-05,18.856446644718016,18.199528660922656
71968,2026.04.02 17:19,LONG,9,5,5,0,27,16,16,0.5926,0.5926,13.585,13.585,1589.5,0,AT_Regime_ST:==1|D2D_ATR:hi|DailyOpen_Side:==-1|KAMA_Dist:hi|Micro_Lambda:lo|Micro_Rejection:lo|Micro_TickIntensity:hi|OR_Low_Side:==1|OR_Position:hi|PrevDay_Close_Side:==-1|PrevDay_High_Dist_ATR:hi|PrevDay_Low_Side:==-1|RangeOsc_Val:hi|Session_Low_Dist_ATR:lo|Slope_Accel_LT:hi|Volume_Avg_10:hi,59|70|93|111|112|142|146|149|185,25.173507303071247,24.311015,309,0.275272,0.0,1,-6e-06,23.473053431498993,22.401786415067697
71991,2026.04.02 17:42,LONG,4,4,4,0,12,8,8,0.6667,0.6667,6.735,6.735,148.0,0,DailyOpen_Side:==-1|Micro_Rejection:lo|OR_Low_Side:==1|OR_Position:hi|PrevDay_Close_Side:==-1|RangeOsc_Val:hi|Session_Low_Dist_ATR:lo|Slope_EMA_ST:hi,112|142|146|163,53.41704789979305,66.640319,495,0.384075,-0.352639,1,0.000602,11.345701020588308,11.143020262773083
72002,2026.04.02 17:53,LONG,4,4,4,0,12,10,10,0.8333,0.8333,9.118,9.118,135.6,0,ADX_Value:hi|DailyOpen_Side:==-1|Dist_To_PoC_ATR:lo|Micro_OrderFlowDelta:lo|Micro_VolOfVol:lo|OR_Position:hi|PrevDay_Close_Side:==-1|RangeOsc_Val:hi|Round_1000_Dist_ATR:lo|Session_Low_Dist_ATR:lo,66|107|142|146,38.16382419210662,61.498626,382,0.401755,-0.341471,1,0.000128,11.345701020588308,11.143020262773083
72030,2026.04.02 18:21,LONG,10,10,10,0,30,16,16,0.5333,0.5333,12.84,12.84,306.0,0,ADX_Rising:==0|D2D_ATR_MA:hi|DailyOpen_Side:==-1|Harmonic_OBVf_Concordance:==0|KAMA_Dist:lo|Lower_Wick:hi|Micro_VPIN:lo|Micro_WickImbalance:hi|OR_Position:hi|PrevDay_Close_Side:==-1|PrevDay_High_Side:==-1|RangeOsc_Val:hi|ST_Flip_Event:==-1|Session_Low_Dist_ATR:lo|Slope_Accel_ST:lo|Volume:hi,61|71|72|73|75|76|114|142|146|162,19.22064855158868,55.99351,406,0.382838,0.125014,1,-1.8e-05,25.67729340170544,24.370762681353153
72096,2026.04.02 19:27,SHORT,3,3,3,0,9,7,7,0.7778,0.7778,6.614,6.614,29.4,0,DailyOpen_Side:==-1|Efficiency_Ratio:lo|Micro_VPIN:lo|OR_High_Side:==1|PrevDay_Close_Side:==-1|RangeOsc_State:==-1|Slope_EMA_LT:hi,232|233|286,23.303743977490925,21.280758,310,0.578291,0.399422,-1,-5.9e-05,8.803955007256892,8.681536388140161
72101,2026.04.02 19:32,LONG,12,12,12,0,36,19,19,0.5278,0.5278,13.428,13.428,574.8,0,AT_Lookback_ST:hi|AT_Slope_ST:lo|Body_Size:hi|D2D_DirStep:==1|Micro_AutoCorr:hi|Micro_BarOverlap:lo|Micro_HLAsymmetry:hi|Micro_Hurst:hi|Micro_LogReturn:hi|Micro_OrderFlowDelta:hi|Micro_RollProxy:hi|Micro_WickImbalance:lo|Momentum_Value:hi|Round_1000_Dist_ATR:lo|Slope_Accel_LT:lo|TChan_A15:hi|VWAP_Sigma:hi|Volume:hi|Volume_Ratio_10:hi,2|21|22|24|25|28|29|30|39|41|153|188,19.744677767373247,44.945271,374,0.529866,0.734226,1,-6.3e-05,29.895732127216817,28.07020869698633
72107,2026.04.02 19:38,LONG,7,7,7,0,21,12,12,0.5714,0.5714,9.135,9.135,385.7,0,ADX_Rising:==0|DailyOpen_Side:==-1|Harmonic_OBVf_Concordance:==0|KAMA_Dist:lo|Lower_Wick:hi|Micro_AutoCorr:hi|Micro_WickImbalance:hi|OR_Position:hi|PrevDay_High_Side:==-1|Session_Low_Dist_ATR:lo|TChan_A15:hi|Volume:hi,71|72|73|75|76|82|146,18.95655680742776,48.415059,284,0.338445,-0.082619,1,0.000113,18.856446644718016,18.199528660922656
72109,2026.04.02 19:40,LONG,9,5,5,0,27,19,19,0.7037,0.7037,17.009,17.009,210.0,0,DailyOpen_Side:==-1|Micro_AutoCorr:hi|Micro_Entropy:lo|Micro_HLAsymmetry:hi|Micro_Rejection:lo|Micro_VolOfVol:hi|Micro_WickImbalance:lo|OR_High_Side:==1|OR_Low_Side:==1|OR_Position:hi|RangeOsc_State:==-2|Session_Low_Dist_ATR:lo|Slope_Accel_LT:lo|Slope_EMA_ST:hi|Sqz_State:==1|Sqz_Val:hi|TChan_A15:hi|Volume:hi|Volume_Ratio_10:hi,82|83|112|146|153|159|163|179|188,19.18619353054299,88.75131,355,0.384139,0.225349,1,9.9e-05,23.473053431498993,22.401786415067697
72144,2026.04.02 20:15,SHORT,4,4,4,0,12,11,11,0.9167,0.9167,10.691,10.691,59.2,0,AT_Slope_ST:hi|Micro_CSSpread:lo|Micro_OrderFlowDelta:hi|OR_High_Dist_ATR:hi|RangeOsc_State:==-2|Session_High_Dist_ATR:hi|Slope_Accel_LT:lo|Sqz_State:==-1|Sqz_Val:hi|VWAP_Sigma:hi|Volume_Ratio_10:hi,206|284|291|295,15.03875091465825,29.590361,289,0.481027,-0.168974,-1,6.9e-05,11.61144858072867,11.371771386700862
74197,2026.04.06 16:34,LONG,5,5,5,0,15,12,12,0.8,0.8,10.978,10.978,210.0,0,D2D_Signal:==1|Lower_Wick:hi|Micro_MicroGap:hi|Micro_RollProxy:hi|MultiDay_Slope:lo|OBV_Macd:lo|PoC_Side:==1|Session_High_Dist_ATR:lo|Upper_Wick:hi|VWAP_Dist_ATR:lo|VWAP_Side:==1|Volume:hi,126|129|145|180|181,16.194230221840616,83.20392,353,0.374058,0.192299,1,1.1e-05,13.933964781772266,13.604790342516026
74225,2026.04.06 17:02,LONG,5,5,5,0,15,7,7,0.4667,0.4667,5.853,5.853,180.0,0,Micro_IBSP:lo|Micro_OrderFlowDelta:lo|Micro_Rejection:lo|Micro_WickImbalance:lo|VWAP_Sigma:lo|Volume:hi|Volume_Avg_10:hi,91|113|184|186|187,15.976556227162982,64.926815,397,0.363147,-0.346544,1,0.000151,13.933964781772266,13.604790342516026
74262,2026.04.06 17:39,SHORT,4,4,4,0,12,9,9,0.75,0.75,8.123,8.123,168.0,0,AT_Slope_LT:hi|Bar_Range:hi|D2D_Dynamic_Sensitivity:lo|EMA_Oscillator:lo|Lower_Wick:lo|Micro_BarOverlap:hi|Micro_RangeVelocity:lo|OBVf_Signal:==1|Volume:hi,202|211|220|221,24.637556485323707,75.028752,449,0.406063,0.0,-1,-0.000127,11.61144858072867,11.371771386700862
