direction,cond_a,cond_b,bars,profitable_bars,loss_events,mean_depth,mean_bar_pnl,sum_pnl,bars_same_signal,bars_cross_signal_only
LONG,Bars_Since_Flip:hi,WeeklyOpen_Dist_ATR:lo,1,1,0,7.0,161.7,161.7,0,1
LONG,Round_500_Dist_ATR:lo,VAH_Dist_ATR:hi,1,1,0,7.0,161.7,161.7,0,1
LONG,Round_500_Dist_ATR:lo,WeeklyOpen_Dist_ATR:lo,1,1,0,7.0,161.7,161.7,0,1
LONG,D2D_Persist:hi,Micro_MicroGap:hi,1,1,0,3.0,427.8,427.8,0,1
LONG,D2D_Persist:hi,Micro_ThrustEff:lo,1,1,0,3.0,427.8,427.8,0,1
LONG,D2D_Persist:hi,OBVf_Signal:==-1,1,1,0,3.0,427.8,427.8,0,1
LONG,Micro_Lambda:lo,Micro_ThrustEff:lo,1,1,0,3.0,427.8,427.8,0,1
LONG,Micro_Lambda:lo,OBVf_Signal:==-1,1,1,0,3.0,427.8,427.8,0,1
LONG,Micro_ThrustEff:lo,OR_Low_Side:==1,1,1,0,3.0,427.8,427.8,0,1
LONG,Micro_ThrustEff:lo,OR_Position:hi,1,1,0,3.0,427.8,427.8,0,1
LONG,Micro_ThrustEff:lo,PrevDay_Low_Side:==-1,1,1,0,3.0,427.8,427.8,0,1
LONG,OBVf_Signal:==-1,OR_Position:hi,1,1,0,3.0,427.8,427.8,0,1
LONG,ADX_Rising:==1,Micro_Amihud:lo,1,1,0,5.0,111.5,111.5,0,1
LONG,ADX_Rising:==1,Micro_VPIN:hi,1,1,0,5.0,111.5,111.5,0,1
LONG,Micro_Amihud:lo,PrevDay_High_Dist_ATR:lo,1,1,0,5.0,111.5,111.5,0,1
LONG,Micro_VPIN:hi,PrevDay_High_Dist_ATR:lo,1,1,0,5.0,111.5,111.5,0,1
LONG,AT_Lookback_LT:hi,D2D_Signal:==1,1,1,0,5.0,1997.0,1997.0,0,1
LONG,AT_Lookback_LT:hi,DailyOpen_Dist_ATR:lo,1,1,0,5.0,1997.0,1997.0,0,1
LONG,AT_Lookback_LT:hi,Micro_PriceAccel:hi,1,1,0,5.0,1997.0,1997.0,0,1
LONG,AT_Lookback_LT:hi,OBV_Velocity:hi,1,1,0,5.0,1997.0,1997.0,0,1
LONG,AT_Lookback_LT:hi,PoC_Side:==1,1,1,0,5.0,1997.0,1997.0,0,1
LONG,AT_Lookback_LT:hi,Upper_Wick:hi,1,1,0,5.0,1997.0,1997.0,0,1
LONG,AT_Lookback_LT:hi,VWAP_Sigma:hi,1,1,0,5.0,1997.0,1997.0,0,1
LONG,D2D_Signal:==1,VAH_Dist_ATR:hi,1,1,0,5.0,1997.0,1997.0,0,1
LONG,D2D_Signal:==1,WeeklyOpen_Dist_ATR:lo,1,1,0,5.0,1997.0,1997.0,0,1
LONG,DailyOpen_Dist_ATR:lo,VAH_Dist_ATR:hi,1,1,0,5.0,1997.0,1997.0,0,1
LONG,DailyOpen_Dist_ATR:lo,WeeklyOpen_Dist_ATR:lo,1,1,0,5.0,1997.0,1997.0,0,1
LONG,Micro_PriceAccel:hi,VAH_Dist_ATR:hi,1,1,0,5.0,1997.0,1997.0,0,1
LONG,Micro_PriceAccel:hi,WeeklyOpen_Dist_ATR:lo,1,1,0,5.0,1997.0,1997.0,0,1
LONG,OBV_Velocity:hi,VAH_Dist_ATR:hi,1,1,0,5.0,1997.0,1997.0,0,1
LONG,OBV_Velocity:hi,WeeklyOpen_Dist_ATR:lo,1,1,0,5.0,1997.0,1997.0,0,1
LONG,PoC_Side:==1,VAH_Dist_ATR:hi,1,1,0,5.0,1997.0,1997.0,0,1
LONG,PoC_Side:==1,WeeklyOpen_Dist_ATR:lo,1,1,0,5.0,1997.0,1997.0,0,1
LONG,Upper_Wick:hi,VAH_Dist_ATR:hi,1,1,0,5.0,1997.0,1997.0,0,1
LONG,Upper_Wick:hi,WeeklyOpen_Dist_ATR:lo,1,1,0,5.0,1997.0,1997.0,0,1
LONG,VAH_Dist_ATR:hi,VWAP_Sigma:hi,1,1,0,5.0,1997.0,1997.0,0,1
LONG,VAH_Dist_ATR:hi,Volume:hi,1,1,0,5.0,1997.0,1997.0,0,1
LONG,VWAP_Sigma:hi,WeeklyOpen_Dist_ATR:lo,1,1,0,5.0,1997.0,1997.0,0,1
LONG,Volume:hi,WeeklyOpen_Dist_ATR:lo,1,1,0,5.0,1997.0,1997.0,0,1
LONG,Micro_Amihud:hi,Sqz_State:==-1,1,1,0,6.0,165.0,165.0,0,1
LONG,Micro_VolOfVol:hi,Sqz_State:==-1,1,1,0,6.0,165.0,165.0,0,1
LONG,Micro_CSSpread:hi,RangeOsc_State:==-2,1,1,0,6.0,61.2,61.2,0,1
LONG,Micro_FractalDim:hi,Micro_VPIN:lo,1,1,0,6.0,90.6,90.6,0,1
LONG,Micro_FractalDim:hi,OR_High_Side:==-1,1,1,0,6.0,90.6,90.6,0,1
LONG,Micro_FractalDim:hi,ST_Flip_Event:==-1,1,1,0,6.0,90.6,90.6,0,1
LONG,Micro_FractalDim:hi,Slope_Accel_ST:lo,1,1,0,6.0,90.6,90.6,0,1
LONG,OBV_Velocity:hi,ST_Flip_Event:==-1,1,1,0,6.0,90.6,90.6,0,1
LONG,OBV_Velocity:hi,Slope_Accel_ST:lo,1,1,0,6.0,90.6,90.6,0,1
LONG,EMA_Oscillator:hi,Micro_OrderFlowDelta:lo,1,1,0,6.0,56.4,56.4,0,1
LONG,AT_Lookback_ST:hi,D2D_Dynamic_Sensitivity:lo,1,1,0,32.0,882.0,882.0,0,1
LONG,D2D_Dynamic_Sensitivity:lo,Micro_RangeVelocity:hi,1,1,0,32.0,882.0,882.0,0,1
LONG,D2D_Dynamic_Sensitivity:lo,MultiDay_Position:lo,2,1,1,19.0,-18.0,-36.0,0,2
LONG,D2D_Dynamic_Sensitivity:lo,OBVf_Signal:==1,1,1,0,32.0,882.0,882.0,0,1
LONG,D2D_Dynamic_Sensitivity:lo,OR_Position:lo,1,1,0,32.0,882.0,882.0,0,1
LONG,D2D_Dynamic_Sensitivity:lo,Sqz_State:==1,1,1,0,32.0,882.0,882.0,0,1
LONG,D2D_Dynamic_Sensitivity:lo,VWAP_Sigma_ATR:lo,2,1,1,19.0,-18.0,-36.0,0,2
LONG,Micro_MicroGap:lo,VWAP_Sigma_ATR:lo,2,1,1,19.0,-18.0,-36.0,0,2
LONG,AT_Score_LT:lo,Micro_CSSpread:lo,1,1,0,6.0,81.0,81.0,0,1
LONG,Micro_CSSpread:lo,Micro_FractalDim:hi,1,1,0,6.0,81.0,81.0,0,1
LONG,Micro_CSSpread:lo,Micro_RangeAccel:hi,1,1,0,6.0,81.0,81.0,0,1
LONG,Micro_CSSpread:lo,Micro_VolOfVol:hi,1,1,0,6.0,81.0,81.0,0,1
LONG,Micro_CSSpread:lo,OBV_Velocity:hi,1,1,0,6.0,81.0,81.0,0,1
LONG,Micro_CSSpread:lo,OR_Low_Side:==-1,1,1,0,6.0,81.0,81.0,0,1
LONG,Micro_CSSpread:lo,VWAP_Sigma:hi,1,1,0,6.0,81.0,81.0,0,1
LONG,Micro_FractalDim:hi,Micro_LogReturn:hi,1,1,0,6.0,81.0,81.0,0,1
LONG,Micro_FractalDim:hi,ST_Flip_Event:==1,1,1,0,6.0,81.0,81.0,0,1
LONG,Micro_RangeAccel:hi,ST_Flip_Event:==1,1,1,0,6.0,81.0,81.0,0,1
LONG,OBV_Velocity:hi,ST_Flip_Event:==1,1,1,0,6.0,81.0,81.0,0,1
LONG,OR_Low_Side:==-1,ST_Flip_Event:==1,1,1,0,6.0,81.0,81.0,0,1
LONG,Body_Size:hi,ST_Flip_Event:==1,2,1,1,5.5,-486.6,-973.2,0,2
LONG,Micro_MicroGap:lo,ST_Flip_Event:==1,2,1,1,6.5,-385.0,-770.0,0,2
LONG,OR_High_Side:==-1,ST_Flip_Event:==1,2,1,1,6.5,-427.0,-854.0,0,2
LONG,Body_Size:hi,Micro_OrderFlowDelta:lo,1,1,0,5.0,81.9,81.9,0,1
LONG,DailyOpen_Dist_ATR:lo,Micro_RangeAccel:hi,1,1,0,4.0,242.4,242.4,0,1
LONG,ADX_Rising:==0,Lower_Wick:lo,1,1,0,9.0,178.2,178.2,0,1
LONG,Lower_Wick:lo,Micro_LogReturn:lo,1,1,0,9.0,178.2,178.2,0,1
LONG,Lower_Wick:lo,Micro_OrderFlowDelta:lo,2,1,1,7.0,-165.4,-330.8,0,2
LONG,Harmonic_LLEMA:hi,Micro_Entropy:lo,1,1,0,5.0,102.5,102.5,0,1
LONG,Harmonic_LLEMA:hi,Micro_MomoTransfer:hi,1,1,0,5.0,102.5,102.5,0,1
LONG,AT_Score_LT:lo,Session_High_Dist_ATR:lo,1,1,0,8.0,2972.8,2972.8,0,1
LONG,Micro_VolOfVol:lo,RangeOsc_State:==-2,1,1,0,8.0,2972.8,2972.8,0,1
LONG,Micro_VolOfVol:lo,Session_High_Dist_ATR:lo,1,1,0,8.0,2972.8,2972.8,0,1
LONG,Micro_VolOfVol:lo,Sqz_Val:hi,1,1,0,8.0,2972.8,2972.8,0,1
LONG,Round_500_Dist_ATR:lo,Sqz_Val:hi,1,1,0,8.0,2972.8,2972.8,0,1
LONG,Round_500_Dist_ATR:lo,ST_Flip_Event:==1,1,1,0,6.0,216.8,216.8,0,1
LONG,ST_Flip_Event:==1,VWAP_Side:==-1,1,1,0,6.0,216.8,216.8,0,1
LONG,ST_Flip_Event:==1,WeeklyOpen_Side:==-1,1,1,0,6.0,216.8,216.8,0,1
LONG,ADX_Rising:==0,D2D_Signal:==0,1,1,0,5.0,124.5,124.5,0,1
LONG,D2D_Signal:==0,Session_High_Dist_ATR:lo,1,1,0,5.0,124.5,124.5,0,1
LONG,ADX_Rising:==1,RangeOsc_State:==2,1,1,0,5.0,75.0,75.0,0,1
LONG,D2D_Persist:hi,Micro_RollProxy:hi,1,1,0,4.0,3740.0,3740.0,0,1
LONG,AT_Lookback_LT:hi,Micro_HLAsymmetry:hi,1,1,0,6.0,252.0,252.0,0,1
LONG,AT_Lookback_LT:hi,Micro_LogReturn:hi,1,1,0,6.0,252.0,252.0,0,1
LONG,AT_Lookback_LT:hi,Micro_TickIntensity:lo,1,1,0,6.0,252.0,252.0,0,1
LONG,AT_Lookback_LT:hi,OR_High_Side:==-1,1,1,0,6.0,252.0,252.0,0,1
LONG,AT_Lookback_LT:hi,Round_100_Dist_ATR:lo,1,1,0,6.0,252.0,252.0,0,1
LONG,AT_Lookback_LT:hi,Slope_Accel_LT:lo,1,1,0,6.0,252.0,252.0,0,1
LONG,Micro_HLAsymmetry:hi,Micro_MomoTransfer:lo,1,1,0,6.0,252.0,252.0,0,1
LONG,Micro_LogReturn:hi,Micro_MomoTransfer:lo,1,1,0,6.0,252.0,252.0,0,1
LONG,Micro_MomoTransfer:lo,Micro_TickIntensity:lo,1,1,0,6.0,252.0,252.0,0,1
LONG,Micro_MomoTransfer:lo,Round_100_Dist_ATR:lo,1,1,0,6.0,252.0,252.0,0,1
LONG,Micro_MomoTransfer:lo,Slope_Accel_LT:lo,1,1,0,6.0,252.0,252.0,0,1
LONG,RangeOsc_State:==2,Slope_Accel_LT:lo,1,1,0,6.0,230.4,230.4,0,1
LONG,Micro_FractalDim:lo,OBVf_Signal:==-1,1,1,0,10.0,840.0,840.0,0,1
LONG,Micro_FractalDim:lo,PrevDay_High_Side:==1,1,1,0,10.0,840.0,840.0,0,1
LONG,Efficiency_Ratio:hi,Micro_PriceAccel:hi,1,1,0,7.0,290.5,290.5,0,1
LONG,Efficiency_Ratio:hi,Round_500_Dist_ATR:lo,1,1,0,7.0,290.5,290.5,0,1
LONG,Efficiency_Ratio:hi,VA_Position:hi,1,1,0,7.0,290.5,290.5,0,1
LONG,AT_Slope_LT:lo,MultiDay_Position:hi,1,1,0,4.0,111.2,111.2,0,1
LONG,MultiDay_Position:hi,Slope_Accel_ST:lo,1,1,0,7.0,104.3,104.3,0,1
LONG,Round_1000_Dist_ATR:lo,Slope_Accel_ST:lo,1,1,0,7.0,104.3,104.3,0,1
LONG,AT_Regime_LT:==1,PrevDay_Low_Side:==1,1,1,0,5.0,136.5,136.5,0,1
LONG,DailyOpen_Side:==-1,PrevDay_Low_Side:==1,1,1,0,5.0,136.5,136.5,0,1
LONG,Lower_Wick:lo,PrevDay_Low_Side:==1,1,1,0,5.0,136.5,136.5,0,1
LONG,Micro_OrderFlowDelta:hi,PrevDay_Low_Side:==1,1,1,0,5.0,136.5,136.5,0,1
LONG,MultiDay_Position:hi,PrevDay_Low_Side:==1,1,1,0,5.0,136.5,136.5,0,1
LONG,PrevDay_Low_Side:==1,Round_1000_Dist_ATR:lo,1,1,0,5.0,136.5,136.5,0,1
LONG,ADX_Value:hi,Micro_LogReturn:lo,1,1,0,5.0,660.0,660.0,0,1
LONG,ADX_Value:hi,OR_High_Side:==0,1,1,0,5.0,660.0,660.0,0,1
LONG,AT_Regime_LT:==1,OR_High_Side:==0,1,1,0,5.0,660.0,660.0,0,1
LONG,D2D_Dynamic_Sensitivity:lo,MultiDay_Position:hi,1,1,0,5.0,660.0,660.0,0,1
LONG,Micro_LogReturn:lo,Micro_WickImbalance:lo,1,1,0,5.0,660.0,660.0,0,1
LONG,Micro_LogReturn:lo,MultiDay_Position:hi,1,1,0,5.0,660.0,660.0,0,1
LONG,Micro_LogReturn:lo,Round_1000_Dist_ATR:lo,1,1,0,5.0,660.0,660.0,0,1
LONG,Micro_WickImbalance:lo,OR_High_Side:==0,1,1,0,5.0,660.0,660.0,0,1
LONG,MultiDay_Position:hi,OR_High_Side:==0,1,1,0,5.0,660.0,660.0,0,1
LONG,OR_High_Side:==0,Round_1000_Dist_ATR:lo,1,1,0,5.0,660.0,660.0,0,1
LONG,MultiDay_Position:lo,OR_High_Side:==1,1,1,0,11.0,1572.9,1572.9,0,1
LONG,MultiDay_Position:lo,OR_Position:hi,1,1,0,11.0,1572.9,1572.9,0,1
LONG,MultiDay_Position:lo,Slope_EMA_ST:hi,1,1,0,11.0,1572.9,1572.9,0,1
LONG,OR_High_Side:==1,VWAP_Sigma_ATR:lo,1,1,0,11.0,1572.9,1572.9,0,1
LONG,OR_High_Side:==1,Volume_Avg_10:hi,1,1,0,11.0,1572.9,1572.9,0,1
LONG,OR_Position:hi,VWAP_Sigma_ATR:lo,1,1,0,11.0,1572.9,1572.9,0,1
LONG,Slope_EMA_ST:hi,VWAP_Sigma_ATR:lo,1,1,0,11.0,1572.9,1572.9,0,1
LONG,D2D_Dynamic_Sensitivity:lo,Micro_WickImbalance:hi,1,1,0,4.0,168.0,168.0,0,1
LONG,Lower_Wick:hi,Micro_OrderFlowDelta:lo,1,1,0,4.0,168.0,168.0,0,1
LONG,Micro_OrderFlowDelta:lo,MultiDay_Slope:lo,1,1,0,4.0,168.0,168.0,0,1
LONG,Micro_OrderFlowDelta:lo,Micro_ThrustEff:lo,1,1,0,3.0,113.7,113.7,0,1
LONG,Micro_OrderFlowDelta:lo,OBVf_Signal:==-1,1,1,0,3.0,113.7,113.7,0,1
LONG,Micro_RollProxy:hi,Micro_ThrustEff:lo,1,1,0,3.0,113.7,113.7,0,1
LONG,Micro_ThrustEff:lo,OBV_Macd:lo,1,1,0,3.0,113.7,113.7,0,1
LONG,Micro_WickImbalance:lo,PrevDay_High_Dist_ATR:hi,1,1,0,8.0,170.4,170.4,0,1
LONG,Micro_Amihud:hi,RangeOsc_Val:hi,1,1,0,14.0,588.0,588.0,0,1
LONG,Micro_PriceAccel:hi,RangeOsc_Val:hi,1,1,0,14.0,588.0,588.0,0,1
LONG,ADX_Rising:==1,Micro_IBSP:lo,1,1,0,3.0,158.4,158.4,0,1
LONG,ADX_Rising:==1,Micro_LogReturn:lo,1,1,0,3.0,158.4,158.4,0,1
LONG,ADX_Rising:==1,OR_High_Side:==0,1,1,0,3.0,158.4,158.4,0,1
LONG,ADX_Rising:==1,VWAP_Sigma:lo,1,1,0,3.0,158.4,158.4,0,1
LONG,Micro_IBSP:lo,Micro_LogReturn:lo,1,1,0,3.0,158.4,158.4,0,1
LONG,Micro_IBSP:lo,OR_High_Side:==0,1,1,0,3.0,158.4,158.4,0,1
LONG,Micro_IBSP:lo,PrevDay_High_Dist_ATR:lo,1,1,0,3.0,158.4,158.4,0,1
LONG,Micro_IBSP:lo,PrevDay_Low_Side:==-1,1,1,0,3.0,158.4,158.4,0,1
LONG,Micro_LogReturn:lo,VWAP_Sigma:lo,1,1,0,3.0,158.4,158.4,0,1
LONG,OR_High_Side:==0,PrevDay_High_Dist_ATR:lo,1,1,0,3.0,158.4,158.4,0,1
LONG,OR_High_Side:==0,VWAP_Sigma:lo,1,1,0,3.0,158.4,158.4,0,1
LONG,PrevDay_Low_Side:==-1,VWAP_Sigma:lo,1,1,0,3.0,158.4,158.4,0,1
LONG,AT_Lookback_LT:hi,AT_Regime_ST:==1,1,1,0,6.0,149.4,149.4,0,1
LONG,AT_Lookback_LT:hi,Micro_Amihud:hi,1,1,0,6.0,149.4,149.4,0,1
LONG,AT_Lookback_LT:hi,Micro_OrderFlowDelta:lo,1,1,0,6.0,149.4,149.4,0,1
LONG,AT_Lookback_LT:hi,Micro_VolOfVol:hi,1,1,0,6.0,149.4,149.4,0,1
LONG,AT_Lookback_LT:hi,OBV_Macd:lo,1,1,0,6.0,149.4,149.4,0,1
LONG,AT_Lookback_LT:hi,OR_Low_Side:==-1,1,1,0,6.0,149.4,149.4,0,1
LONG,AT_Regime_ST:==1,Micro_MomoTransfer:lo,1,1,0,6.0,149.4,149.4,0,1
LONG,AT_Regime_ST:==1,VAH_Dist_ATR:hi,1,1,0,6.0,149.4,149.4,0,1
LONG,AT_Regime_ST:==1,WeeklyOpen_Dist_ATR:lo,1,1,0,6.0,149.4,149.4,0,1
LONG,Micro_Amihud:hi,Micro_MomoTransfer:lo,1,1,0,6.0,149.4,149.4,0,1
LONG,Micro_Amihud:hi,PrevDay_High_Side:==1,1,1,0,6.0,149.4,149.4,0,1
LONG,Micro_Amihud:hi,VAH_Dist_ATR:hi,1,1,0,6.0,149.4,149.4,0,1
LONG,Micro_Amihud:hi,WeeklyOpen_Dist_ATR:lo,1,1,0,6.0,149.4,149.4,0,1
LONG,Micro_MomoTransfer:lo,Micro_VolOfVol:hi,1,1,0,6.0,149.4,149.4,0,1
LONG,Micro_MomoTransfer:lo,OR_Low_Side:==-1,1,1,0,6.0,149.4,149.4,0,1
LONG,Micro_MomoTransfer:lo,VAH_Dist_ATR:hi,1,1,0,6.0,149.4,149.4,0,1
LONG,Micro_MomoTransfer:lo,WeeklyOpen_Dist_ATR:lo,1,1,0,6.0,149.4,149.4,0,1
LONG,Micro_OrderFlowDelta:lo,VAH_Dist_ATR:hi,1,1,0,6.0,149.4,149.4,0,1
LONG,Micro_OrderFlowDelta:lo,WeeklyOpen_Dist_ATR:lo,1,1,0,6.0,149.4,149.4,0,1
LONG,Micro_VolOfVol:hi,VAH_Dist_ATR:hi,1,1,0,6.0,149.4,149.4,0,1
LONG,Micro_VolOfVol:hi,WeeklyOpen_Dist_ATR:lo,1,1,0,6.0,149.4,149.4,0,1
LONG,OBV_Macd:lo,VAH_Dist_ATR:hi,1,1,0,6.0,149.4,149.4,0,1
LONG,OBV_Macd:lo,WeeklyOpen_Dist_ATR:lo,1,1,0,6.0,149.4,149.4,0,1
LONG,OR_Low_Side:==-1,VAH_Dist_ATR:hi,1,1,0,6.0,149.4,149.4,0,1
LONG,OR_Low_Side:==-1,WeeklyOpen_Dist_ATR:lo,1,1,0,6.0,149.4,149.4,0,1
LONG,PrevDay_High_Side:==1,VAH_Dist_ATR:hi,1,1,0,6.0,149.4,149.4,0,1
LONG,PrevDay_High_Side:==1,VA_Position:hi,1,1,0,6.0,149.4,149.4,0,1
LONG,PrevDay_High_Side:==1,WeeklyOpen_Dist_ATR:lo,1,1,0,6.0,149.4,149.4,0,1
LONG,ADX_Rising:==0,Micro_PriceAccel:hi,1,1,0,26.0,936.6,936.6,0,1
LONG,AT_Regime_ST:==1,Harmonic_LLEMA:hi,1,1,0,10.0,91.2,91.2,0,1
LONG,AT_Slope_ST:lo,Harmonic_LLEMA:hi,1,1,0,10.0,91.2,91.2,0,1
LONG,Bars_Since_Flip:hi,Harmonic_LLEMA:hi,1,1,0,10.0,91.2,91.2,0,1
LONG,D2D_Signal:==0,Harmonic_LLEMA:hi,1,1,0,10.0,91.2,91.2,0,1
LONG,Harmonic_LLEMA:hi,Micro_CSSpread:hi,1,1,0,10.0,91.2,91.2,0,1
LONG,Harmonic_LLEMA:hi,Micro_HLAsymmetry:hi,1,1,0,10.0,91.2,91.2,0,1
LONG,Harmonic_LLEMA:hi,Slope_EMA_ST:lo,1,1,0,10.0,91.2,91.2,0,1
LONG,Harmonic_LLEMA:hi,VA_Position:hi,1,1,0,10.0,91.2,91.2,0,1
LONG,Harmonic_LLEMA:hi,Micro_WickImbalance:hi,1,1,0,4.0,90.3,90.3,0,1
LONG,ADX_Value:lo,Micro_FractalDim:lo,1,1,0,6.0,210.6,210.6,0,1
LONG,ADX_Value:lo,Momentum_Value:lo,1,1,0,6.0,210.6,210.6,0,1
LONG,AT_Lookback_ST:hi,Momentum_Value:lo,1,1,0,6.0,210.6,210.6,0,1
LONG,Micro_FractalDim:lo,Micro_PriceAccel:hi,1,1,0,6.0,210.6,210.6,0,1
LONG,Micro_LogReturn:lo,Micro_VolOfVol:hi,1,1,0,6.0,210.6,210.6,0,1
LONG,Micro_LogReturn:lo,Momentum_Value:lo,1,1,0,6.0,210.6,210.6,0,1
LONG,Micro_PriceAccel:hi,Momentum_Value:lo,1,1,0,6.0,210.6,210.6,0,1
LONG,Momentum_Value:lo,Slope_EMA_ST:hi,1,1,0,6.0,210.6,210.6,0,1
LONG,Momentum_Value:lo,TChan_A15:hi,1,1,0,6.0,210.6,210.6,0,1
LONG,Momentum_Value:lo,VA_Position:hi,1,1,0,6.0,210.6,210.6,0,1
LONG,ADX_Value:lo,Micro_HLAsymmetry:hi,1,1,0,8.0,388.0,388.0,0,1
LONG,ADX_Value:lo,Micro_Hurst:hi,1,1,0,8.0,388.0,388.0,0,1
LONG,ADX_Value:lo,Micro_WickImbalance:lo,1,1,0,8.0,388.0,388.0,0,1
LONG,ADX_Value:lo,OBVf_Signal:==-1,1,1,0,8.0,388.0,388.0,0,1
LONG,ADX_Value:lo,PrevDay_High_Side:==1,1,1,0,8.0,388.0,388.0,0,1
LONG,ADX_Value:lo,Round_100_Dist_ATR:lo,1,1,0,8.0,388.0,388.0,0,1
LONG,ADX_Value:lo,Session_High_Dist_ATR:lo,1,1,0,8.0,388.0,388.0,0,1
LONG,ADX_Value:lo,Slope_Accel_LT:lo,1,1,0,8.0,388.0,388.0,0,1
LONG,AT_Lookback_ST:hi,OBVf_Signal:==-1,1,1,0,8.0,388.0,388.0,0,1
LONG,AT_Lookback_ST:hi,PrevDay_High_Side:==1,1,1,0,8.0,388.0,388.0,0,1
LONG,Micro_GarmanKlass:hi,Micro_WickImbalance:lo,1,1,0,8.0,388.0,388.0,0,1
LONG,Micro_GarmanKlass:hi,OBVf_Signal:==-1,1,1,0,8.0,388.0,388.0,0,1
LONG,Micro_GarmanKlass:hi,Slope_Accel_LT:lo,1,1,0,8.0,388.0,388.0,0,1
LONG,Micro_WickImbalance:lo,PrevDay_Close_Dist_ATR:hi,1,1,0,8.0,388.0,388.0,0,1
LONG,OBVf_Signal:==-1,PrevDay_Close_Dist_ATR:hi,1,1,0,8.0,388.0,388.0,0,1
LONG,OBVf_Signal:==-1,Slope_EMA_ST:hi,1,1,0,8.0,388.0,388.0,0,1
LONG,PrevDay_Close_Dist_ATR:hi,PrevDay_High_Side:==1,1,1,0,8.0,388.0,388.0,0,1
LONG,PrevDay_Close_Dist_ATR:hi,Session_High_Dist_ATR:lo,1,1,0,8.0,388.0,388.0,0,1
LONG,PrevDay_Close_Dist_ATR:hi,Slope_Accel_LT:lo,1,1,0,8.0,388.0,388.0,0,1
LONG,PrevDay_High_Side:==1,Slope_EMA_ST:hi,1,1,0,8.0,388.0,388.0,0,1
LONG,Round_100_Dist_ATR:lo,Slope_EMA_ST:hi,1,1,0,8.0,388.0,388.0,0,1
LONG,Session_High_Dist_ATR:lo,Slope_EMA_ST:hi,1,1,0,8.0,388.0,388.0,0,1
LONG,Lower_Wick:lo,PrevDay_High_Side:==1,2,1,1,5.5,-215.8,-431.6,0,2
LONG,D2D_Signal:==1,Micro_RollProxy:lo,1,1,0,11.0,924.0,924.0,0,1
LONG,Micro_RangeAccel:hi,VWAP_Side:==1,1,1,0,11.0,924.0,924.0,0,1
LONG,Micro_RollProxy:lo,Micro_WickImbalance:lo,1,1,0,11.0,924.0,924.0,0,1
LONG,Micro_RollProxy:lo,Momentum_Value:hi,1,1,0,11.0,924.0,924.0,0,1
LONG,Micro_RollProxy:lo,PoC_Side:==1,1,1,0,11.0,924.0,924.0,0,1
LONG,Micro_RollProxy:lo,VWAP_Side:==1,1,1,0,11.0,924.0,924.0,0,1
LONG,AT_Score_LT:hi,D2D_ATR_MA:hi,1,1,0,6.0,679.8,679.8,0,1
LONG,AT_Score_LT:hi,Momentum_Value:lo,1,1,0,6.0,679.8,679.8,0,1
LONG,AT_Score_LT:hi,OR_High_Side:==-1,1,1,0,6.0,679.8,679.8,0,1
LONG,AT_Score_LT:hi,OR_Position:lo,1,1,0,6.0,679.8,679.8,0,1
LONG,AT_Score_LT:hi,PrevDay_High_Side:==1,1,1,0,6.0,679.8,679.8,0,1
LONG,AT_Score_LT:hi,RangeOsc_State:==-1,1,1,0,6.0,679.8,679.8,0,1
LONG,AT_Score_LT:hi,VWAP_Dist_ATR:lo,1,1,0,6.0,679.8,679.8,0,1
LONG,D2D_ATR_MA:hi,Micro_Rejection:hi,1,1,0,6.0,679.8,679.8,0,1
LONG,Micro_GarmanKlass:hi,VWAP_Dist_ATR:lo,1,1,0,6.0,679.8,679.8,0,1
LONG,Micro_Rejection:hi,Micro_VolOfVol:hi,1,1,0,6.0,679.8,679.8,0,1
LONG,Micro_Rejection:hi,Momentum_Value:lo,1,1,0,6.0,679.8,679.8,0,1
LONG,Micro_Rejection:hi,OR_High_Side:==-1,1,1,0,6.0,679.8,679.8,0,1
LONG,Micro_Rejection:hi,OR_Position:lo,1,1,0,6.0,679.8,679.8,0,1
LONG,Micro_Rejection:hi,PrevDay_High_Side:==1,1,1,0,6.0,679.8,679.8,0,1
LONG,Micro_Rejection:hi,RangeOsc_State:==-1,1,1,0,6.0,679.8,679.8,0,1
LONG,Micro_Rejection:hi,Upper_Wick:hi,1,1,0,6.0,679.8,679.8,0,1
LONG,Micro_Rejection:hi,VWAP_Dist_ATR:lo,1,1,0,6.0,679.8,679.8,0,1
LONG,Momentum_Value:lo,OR_Position:lo,1,1,0,6.0,679.8,679.8,0,1
LONG,Momentum_Value:lo,PrevDay_High_Side:==1,1,1,0,6.0,679.8,679.8,0,1
LONG,AT_Regime_ST:==1,Micro_IBSP:lo,1,1,0,13.0,185.0,185.0,0,1
LONG,D2D_ATR_MA:hi,Micro_IBSP:lo,1,1,0,13.0,185.0,185.0,0,1
LONG,DailyOpen_Side:==1,EMA_Oscillator:lo,1,1,0,13.0,185.0,185.0,0,1
LONG,DailyOpen_Side:==1,Micro_IBSP:lo,1,1,0,13.0,185.0,185.0,0,1
LONG,DailyOpen_Side:==1,VWAP_Sigma:lo,1,1,0,13.0,185.0,185.0,0,1
LONG,EMA_Oscillator:lo,Micro_IBSP:lo,1,1,0,13.0,185.0,185.0,0,1
LONG,EMA_Oscillator:lo,Micro_OrderFlowDelta:lo,1,1,0,13.0,185.0,185.0,0,1
LONG,KAMA_Dist:lo,Micro_IBSP:lo,1,1,0,13.0,185.0,185.0,0,1
