direction,lag,condition,win_true,win_rate,lose_true,lose_rate,lift,p,BY_reject
SHORT,3,Efficiency_Ratio:hi,36,0.42857142857142855,219,0.34488188976377954,1.2426614481409002,0.14565795254003766,False
SHORT,3,Efficiency_Ratio:lo,4,0.047619047619047616,67,0.10551181102362205,0.4513148542999289,0.11814620844047763,False
SHORT,3,Harmonic_D2D_Concordance:==0,35,0.4166666666666667,397,0.6251968503937008,0.6664567590260286,0.0003392500352201533,True
SHORT,3,Harmonic_D2D_Concordance:==1,49,0.5833333333333334,238,0.37480314960629924,1.5563725490196079,0.0003392500352201533,True
SHORT,3,Harmonic_LLEMA:hi,0,0.0,19,0.029921259842519685,0.0,0.15119270474714022,False
SHORT,3,Harmonic_LLEMA:lo,47,0.5595238095238095,212,0.33385826771653543,1.6759321653189578,9.055146728721362e-05,True
SHORT,3,Harmonic_OBVf_Concordance:==0,40,0.47619047619047616,424,0.6677165354330709,0.713162623539982,0.0009491598961675057,True
SHORT,3,Harmonic_OBVf_Concordance:==1,44,0.5238095238095238,211,0.33228346456692914,1.5763935906116002,0.0009491598961675057,True
SHORT,3,KAMA_Dist:hi,0,0.0,44,0.06929133858267716,0.0,0.0062276061648112455,False
SHORT,3,KAMA_Dist:lo,63,0.75,319,0.5023622047244094,1.49294670846395,1.442847933301642e-05,True
SHORT,3,KAMA_Dist_ATR:hi,0,0.0,11,0.01732283464566929,0.0,0.6268835984299028,False
SHORT,3,KAMA_Dist_ATR:lo,29,0.34523809523809523,171,0.2692913385826772,1.282024505708716,0.1547373940613421,False
SHORT,3,KAMA_Slope:hi,0,0.0,31,0.048818897637795275,0.0,0.03992866764089069,False
SHORT,3,KAMA_Slope:lo,55,0.6547619047619048,248,0.3905511811023622,1.6765072964669738,5.845966970700847e-06,True
SHORT,3,Lower_Wick:hi,36,0.42857142857142855,252,0.3968503937007874,1.0799319727891157,0.6358207058028584,False
SHORT,3,Lower_Wick:lo,7,0.08333333333333333,78,0.12283464566929134,0.6784188034188033,0.3693785440329923,False
SHORT,3,Micro_Amihud:hi,21,0.25,159,0.2503937007874016,0.9984276729559748,1.0,False
SHORT,3,Micro_Amihud:lo,17,0.20238095238095238,125,0.1968503937007874,1.028095238095238,0.8846346746463153,False
SHORT,3,Micro_AutoCorr:hi,19,0.2261904761904762,128,0.2015748031496063,1.1221168154761905,0.5680279880874305,False
SHORT,3,Micro_AutoCorr:lo,10,0.11904761904761904,106,0.16692913385826771,0.713162623539982,0.3429498373924851,False
SHORT,3,Micro_BarEntropy:hi,18,0.21428571428571427,130,0.2047244094488189,1.0467032967032968,0.8858125591097377,False
SHORT,3,Micro_BarEntropy:lo,17,0.20238095238095238,102,0.16062992125984252,1.2599206349206349,0.348666142169175,False
SHORT,3,Micro_BarOverlap:hi,14,0.16666666666666666,148,0.23307086614173228,0.7150900900900901,0.21075004307948939,False
SHORT,3,Micro_BarOverlap:lo,19,0.2261904761904762,114,0.1795275590551181,1.2599206349206349,0.2974339940466613,False
SHORT,3,Micro_CSSpread:hi,32,0.38095238095238093,209,0.3291338582677165,1.1574390521758944,0.3893276081220313,False
SHORT,3,Micro_CSSpread:lo,11,0.13095238095238096,71,0.11181102362204724,1.171193829644534,0.5850445936086529,False
SHORT,3,Micro_Entropy:hi,5,0.05952380952380952,64,0.10078740157480315,0.5905877976190476,0.32254596134238467,False
SHORT,3,Micro_Entropy:lo,23,0.27380952380952384,129,0.2031496062992126,1.3478220745662606,0.15450639394992194,False
SHORT,3,Micro_FailedBreak:hi,11,0.13095238095238096,103,0.16220472440944883,0.8073277854831252,0.5277610016149814,False
SHORT,3,Micro_FailedBreak:lo,18,0.21428571428571427,104,0.16377952755905512,1.308379120879121,0.2779319548057533,False
SHORT,3,Micro_FractalDim:hi,0,0.0,44,0.06929133858267716,0.0,0.0062276061648112455,False
SHORT,3,Micro_FractalDim:lo,39,0.4642857142857143,264,0.415748031496063,1.1167478354978355,0.4122326838822552,False
SHORT,3,Micro_GarmanKlass:hi,64,0.7619047619047619,312,0.49133858267716535,1.5506715506715507,2.3915827167306465e-06,True
SHORT,3,Micro_GarmanKlass:lo,3,0.03571428571428571,34,0.05354330708661417,0.667016806722689,0.6082269713824004,False
SHORT,3,Micro_HLAsymmetry:hi,28,0.3333333333333333,185,0.29133858267716534,1.1441441441441442,0.44645411861762174,False
SHORT,3,Micro_HLAsymmetry:lo,34,0.40476190476190477,175,0.2755905511811024,1.4687074829931972,0.020752864817150656,False
SHORT,3,Micro_Hurst:hi,20,0.23809523809523808,139,0.2188976377952756,1.0877012675573825,0.6762982984294513,False
SHORT,3,Micro_Hurst:lo,10,0.11904761904761904,97,0.15275590551181104,0.7793323514972998,0.5145115777993354,False
SHORT,3,Micro_IBSP:hi,14,0.16666666666666666,120,0.1889763779527559,0.8819444444444444,0.7654932072257497,False
SHORT,3,Micro_IBSP:lo,21,0.25,126,0.1984251968503937,1.2599206349206349,0.31286549700234645,False
SHORT,3,Micro_Lambda:hi,18,0.21428571428571427,136,0.2141732283464567,1.0005252100840336,1.0,False
SHORT,3,Micro_Lambda:lo,14,0.16666666666666666,130,0.2047244094488189,0.8141025641025641,0.4703396459115867,False
SHORT,3,Micro_LogReturn:hi,26,0.30952380952380953,175,0.2755905511811024,1.1231292517006803,0.5193015423323183,False
SHORT,3,Micro_LogReturn:lo,32,0.38095238095238093,192,0.30236220472440944,1.2599206349206349,0.16756447926086743,False
SHORT,3,Micro_MicroGap:hi,15,0.17857142857142858,97,0.15275590551181104,1.1689985272459498,0.523888250130668,False
SHORT,3,Micro_MicroGap:lo,13,0.15476190476190477,88,0.13858267716535433,1.1167478354978355,0.7378748723973121,False
SHORT,3,Micro_MomoTransfer:hi,16,0.19047619047619047,124,0.1952755905511811,0.9754224270353302,1.0,False
SHORT,3,Micro_MomoTransfer:lo,20,0.23809523809523808,112,0.1763779527559055,1.3499149659863945,0.17784075779944258,False
SHORT,3,Micro_OrderFlowDelta:hi,24,0.2857142857142857,180,0.28346456692913385,1.007936507936508,1.0,False
SHORT,3,Micro_OrderFlowDelta:lo,36,0.42857142857142855,173,0.27244094488188975,1.5730800990916598,0.004644096277722347,False
SHORT,3,Micro_PriceAccel:hi,25,0.2976190476190476,171,0.2692913385826772,1.1051935394040657,0.6027336489893296,False
SHORT,3,Micro_PriceAccel:lo,29,0.34523809523809523,188,0.29606299212598425,1.166096757852077,0.37673470542963416,False
SHORT,3,Micro_RangeAccel:hi,39,0.4642857142857143,189,0.29763779527559053,1.5599017384731673,0.0026916465260049044,False
SHORT,3,Micro_RangeAccel:lo,24,0.2857142857142857,174,0.2740157480314961,1.0426929392446633,0.7964127930453264,False
SHORT,3,Micro_RangeVelocity:hi,26,0.30952380952380953,146,0.22992125984251968,1.3462165688193086,0.13347070244505244,False
SHORT,3,Micro_RangeVelocity:lo,30,0.35714285714285715,197,0.3102362204724409,1.1511965192168239,0.38439482055955687,False
SHORT,3,Micro_Rejection:hi,9,0.10714285714285714,133,0.2094488188976378,0.5115467239527389,0.02812727195672827,False
SHORT,3,Micro_Rejection:lo,19,0.2261904761904762,125,0.1968503937007874,1.149047619047619,0.5616728136581255,False
SHORT,3,Micro_RollProxy:hi,33,0.39285714285714285,193,0.30393700787401573,1.292561065877128,0.1049635567344612,False
SHORT,3,Micro_RollProxy:lo,31,0.36904761904761907,191,0.30078740157480316,1.2269384193467963,0.21035525161524485,False
SHORT,3,Micro_ThrustEff:hi,10,0.11904761904761904,123,0.19370078740157481,0.6145954316686023,0.10221031717863137,False
SHORT,3,Micro_ThrustEff:lo,21,0.25,103,0.16220472440944883,1.54126213592233,0.0635940326194413,False
SHORT,3,Micro_TickIntensity:hi,13,0.15476190476190477,138,0.2173228346456693,0.7121290545203589,0.20245077704842546,False
SHORT,3,Micro_TickIntensity:lo,20,0.23809523809523808,154,0.24251968503937008,0.981756338899196,1.0,False
SHORT,3,Micro_VPIN:hi,24,0.2857142857142857,171,0.2692913385826772,1.060985797827903,0.7940926545859934,False
SHORT,3,Micro_VPIN:lo,12,0.14285714285714285,92,0.14488188976377953,0.9860248447204969,1.0,False
SHORT,3,Micro_VolAccel:hi,25,0.2976190476190476,152,0.23937007874015748,1.243342731829574,0.28047521565337347,False
SHORT,3,Micro_VolAccel:lo,12,0.14285714285714285,131,0.2062992125984252,0.6924754634678298,0.19232680879782146,False
SHORT,3,Micro_VolOfVol:hi,59,0.7023809523809523,307,0.48346456692913387,1.4528075073677678,0.0001775014470236478,True
SHORT,3,Micro_VolOfVol:lo,2,0.023809523809523808,54,0.08503937007874016,0.27998236331569665,0.05033647061713682,False
SHORT,3,Micro_WickImbalance:hi,33,0.39285714285714285,223,0.35118110236220473,1.118673926969891,0.46834735080262613,False
SHORT,3,Micro_WickImbalance:lo,26,0.30952380952380953,140,0.2204724409448819,1.4039115646258504,0.07403620464630063,False
SHORT,3,Momentum_Value:hi,0,0.0,23,0.03622047244094488,0.0,0.0964110211352685,False
SHORT,3,Momentum_Value:lo,73,0.8690476190476191,430,0.6771653543307087,1.283361018826135,0.000202115322948938,True
SHORT,3,MultiDay_Position:hi,31,0.36904761904761907,193,0.30393700787401573,1.2142240315815447,0.2590243530903029,False
SHORT,3,MultiDay_Position:lo,27,0.32142857142857145,204,0.32125984251968503,1.0005252100840336,1.0,False
SHORT,3,MultiDay_Slope:hi,19,0.2261904761904762,126,0.1984251968503937,1.1399281934996222,0.5633672423586085,False
SHORT,3,MultiDay_Slope:lo,15,0.17857142857142858,142,0.22362204724409449,0.7985412474849095,0.40064089901995803,False
SHORT,3,OBV_Macd:hi,14,0.16666666666666666,153,0.2409448818897638,0.6917211328976034,0.16833274127286696,False
SHORT,3,OBV_Macd:lo,23,0.27380952380952384,102,0.16062992125984252,1.7045985060690945,0.013906285976706886,False
SHORT,3,OBV_Velocity:hi,1,0.011904761904761904,14,0.02204724409448819,0.5399659863945578,1.0,False
SHORT,3,OBV_Velocity:lo,43,0.5119047619047619,261,0.4110236220472441,1.2454387885422369,0.09945386238619588,False
SHORT,3,OBVf_DirStepCount:hi,11,0.13095238095238096,63,0.09921259842519685,1.3199168556311414,0.3435273727868019,False
SHORT,3,OBVf_DirStepCount:lo,1,0.011904761904761904,67,0.10551181102362205,0.11282871357498223,0.002473575643527494,False
SHORT,3,OBVf_Signal:==-1,73,0.8690476190476191,494,0.7779527559055118,1.117095623674571,0.06382426207124924,False
SHORT,3,OBVf_Signal:==1,11,0.13095238095238096,141,0.2220472440944882,0.5897500844309355,0.06382426207124924,False
SHORT,3,OBVf_Trend_Dir:==-1,73,0.8690476190476191,494,0.7779527559055118,1.117095623674571,0.06382426207124924,False
SHORT,3,OBVf_Trend_Dir:==1,11,0.13095238095238096,141,0.2220472440944882,0.5897500844309355,0.06382426207124924,False
SHORT,3,OR_High_Dist_ATR:hi,6,0.07142857142857142,106,0.16692913385826771,0.4278975741239892,0.024040275514269238,False
SHORT,3,OR_High_Dist_ATR:lo,0,0.0,0,0.0,inf,1.0,False
SHORT,3,OR_High_Side:==-1,46,0.5476190476190477,251,0.3952755905511811,1.3854107380003795,0.00931327835601111,False
SHORT,3,OR_High_Side:==0,27,0.32142857142857145,243,0.3826771653543307,0.83994708994709,0.33750459840771585,False
SHORT,3,OR_High_Side:==1,11,0.13095238095238096,141,0.2220472440944882,0.5897500844309355,0.06382426207124924,False
SHORT,3,OR_Low_Dist_ATR:hi,12,0.14285714285714285,96,0.15118110236220472,0.9449404761904762,1.0,False
SHORT,3,OR_Low_Dist_ATR:lo,0,0.0,0,0.0,inf,1.0,False
SHORT,3,OR_Low_Side:==-1,29,0.34523809523809523,149,0.2346456692913386,1.4713167146053052,0.031533389265740536,False
SHORT,3,OR_Low_Side:==0,27,0.32142857142857145,242,0.38110236220472443,0.843417945690673,0.33740992900329503,False
SHORT,3,OR_Low_Side:==1,28,0.3333333333333333,244,0.384251968503937,0.8674863387978141,0.4032820159387345,False
SHORT,3,OR_Position:hi,13,0.15476190476190477,154,0.24251968503937008,0.6381416202844774,0.07534523819672985,False
SHORT,3,OR_Position:lo,32,0.38095238095238093,169,0.26614173228346455,1.431389123696816,0.037717669388913105,False
SHORT,3,PoC_Side:==-1,7,0.08333333333333333,82,0.12913385826771653,0.6453252032520325,0.29067909979699613,False
SHORT,3,PoC_Side:==0,6,0.07142857142857142,24,0.03779527559055118,1.8898809523809523,0.14792680229587077,False
SHORT,3,PoC_Side:==1,71,0.8452380952380952,529,0.8330708661417323,1.0146052750022503,0.8765013001293777,False
SHORT,3,PrevDay_Close_Dist_ATR:hi,5,0.05952380952380952,85,0.13385826771653545,0.4446778711484593,0.0539749700440136,False
SHORT,3,PrevDay_Close_Dist_ATR:lo,30,0.35714285714285715,199,0.31338582677165355,1.1396267049533382,0.454950217061932,False
SHORT,3,PrevDay_Close_Side:==-1,49,0.5833333333333334,336,0.5291338582677165,1.1024305555555556,0.3550512052733752,False
SHORT,3,PrevDay_Close_Side:==0,0,0.0,0,0.0,inf,1.0,False
SHORT,3,PrevDay_Close_Side:==1,35,0.4166666666666667,299,0.47086614173228347,0.8848940914158305,0.3550512052733752,False
SHORT,3,PrevDay_High_Dist_ATR:hi,5,0.05952380952380952,80,0.12598425196850394,0.4724702380952381,0.1031566687394837,False
SHORT,3,PrevDay_High_Dist_ATR:lo,51,0.6071428571428571,230,0.36220472440944884,1.6762422360248446,2.47889803045463e-05,True
SHORT,3,PrevDay_High_Side:==-1,55,0.6547619047619048,473,0.7448818897637796,0.8790143964562569,0.08766110067459901,False
SHORT,3,PrevDay_High_Side:==0,0,0.0,0,0.0,inf,1.0,False
SHORT,3,PrevDay_High_Side:==1,29,0.34523809523809523,162,0.2551181102362205,1.3532480893592003,0.08766110067459901,False
SHORT,3,PrevDay_Low_Dist_ATR:hi,11,0.13095238095238096,74,0.11653543307086614,1.1237129987129988,0.7188617376739536,False
SHORT,3,PrevDay_Low_Dist_ATR:lo,38,0.4523809523809524,255,0.4015748031496063,1.126517273576097,0.40872571777873573,False
SHORT,3,PrevDay_Low_Side:==-1,21,0.25,156,0.24566929133858267,1.017628205128205,0.8937071958181595,False
SHORT,3,PrevDay_Low_Side:==0,0,0.0,0,0.0,inf,1.0,False
SHORT,3,PrevDay_Low_Side:==1,63,0.75,479,0.7543307086614173,0.994258872651357,0.8937071958181595,False
SHORT,3,RangeOsc_State:==-1,57,0.6785714285714286,294,0.462992125984252,1.4656219630709426,0.0002777802281983311,True
SHORT,3,RangeOsc_State:==-2,12,0.14285714285714285,107,0.16850393700787403,0.8477970627503336,0.6407789998537897,False
SHORT,3,RangeOsc_State:==1,6,0.07142857142857142,132,0.2078740157480315,0.3436147186147186,0.0017811452395758522,True
SHORT,3,RangeOsc_State:==2,9,0.10714285714285714,102,0.16062992125984252,0.667016806722689,0.26006641974972955,False
SHORT,3,RangeOsc_Val:hi,3,0.03571428571428571,67,0.10551181102362205,0.3384861407249467,0.04812276373910061,False
SHORT,3,RangeOsc_Val:lo,49,0.5833333333333334,184,0.28976377952755905,2.0131340579710146,2.0429215170764736e-07,True
SHORT,3,Round_1000_Dist_ATR:hi,4,0.047619047619047616,37,0.05826771653543307,0.8172458172458172,1.0,False
SHORT,3,Round_1000_Dist_ATR:lo,49,0.5833333333333334,251,0.3952755905511811,1.4757636122177955,0.0013782091890460742,True
SHORT,3,Round_100_Dist_ATR:hi,0,0.0,24,0.03779527559055118,0.0,0.09860854265662257,False
SHORT,3,Round_100_Dist_ATR:lo,49,0.5833333333333334,240,0.3779527559055118,1.543402777777778,0.0005288561527230203,True
SHORT,3,Round_500_Dist_ATR:hi,2,0.023809523809523808,40,0.06299212598425197,0.37797619047619047,0.21385014932597585,False
SHORT,3,Round_500_Dist_ATR:lo,46,0.5476190476190477,247,0.3889763779527559,1.4078465394254869,0.006466602914175926,False
SHORT,3,ST_Flip_Event:==-1,1,0.011904761904761904,10,0.015748031496062992,0.7559523809523809,1.0,False
SHORT,3,ST_Flip_Event:==0,82,0.9761904761904762,621,0.9779527559055118,0.9981979909516141,1.0,False
SHORT,3,ST_Flip_Event:==1,1,0.011904761904761904,4,0.006299212598425197,1.8898809523809523,0.46368298393293156,False
SHORT,3,Session_High_Dist_ATR:hi,3,0.03571428571428571,66,0.10393700787401575,0.3436147186147186,0.04781826437748437,False
SHORT,3,Session_High_Dist_ATR:lo,24,0.2857142857142857,144,0.22677165354330708,1.2599206349206349,0.27174182488802784,False
SHORT,3,Session_High_Side:==-1,84,1.0,634,0.9984251968503937,1.001577287066246,1.0,False
SHORT,3,Session_High_Side:==0,0,0.0,1,0.0015748031496062992,0.0,1.0,False
SHORT,3,Session_Low_Dist_ATR:hi,6,0.07142857142857142,60,0.09448818897637795,0.7559523809523809,0.686672200359592,False
SHORT,3,Session_Low_Dist_ATR:lo,46,0.5476190476190477,243,0.3826771653543307,1.4310209680580053,0.004424836255240958,False
SHORT,3,Session_Low_Side:==0,0,0.0,3,0.004724409448818898,0.0,1.0,False
SHORT,3,Session_Low_Side:==1,84,1.0,632,0.9952755905511811,1.004746835443038,1.0,False
SHORT,3,Slope_Accel_LT:hi,0,0.0,27,0.04251968503937008,0.0,0.061859316014617506,False
SHORT,3,Slope_Accel_LT:lo,33,0.39285714285714285,115,0.18110236220472442,2.169254658385093,2.36580617277831e-05,True
SHORT,3,Slope_Accel_ST:hi,2,0.023809523809523808,32,0.050393700787401574,0.4724702380952381,0.4129783419185169,False
SHORT,3,Slope_Accel_ST:lo,62,0.7380952380952381,404,0.6362204724409449,1.1601249410655352,0.06913136494898615,False
SHORT,3,Slope_EMA_LT:hi,31,0.36904761904761907,207,0.32598425196850395,1.1321025994939038,0.4597494569970014,False
SHORT,3,Slope_EMA_LT:lo,13,0.15476190476190477,129,0.2031496062992126,0.761812476928756,0.38109058727804873,False
SHORT,3,Slope_EMA_ST:hi,2,0.023809523809523808,39,0.06141732283464567,0.3876678876678877,0.2128979228511072,False
SHORT,3,Slope_EMA_ST:lo,61,0.7261904761904762,332,0.5228346456692914,1.3889486517498564,0.00042872519331172364,True
SHORT,3,Sqz_State:==-1,71,0.8452380952380952,527,0.8299212598425196,1.018455769404536,0.8766631569747299,False
SHORT,3,Sqz_State:==1,13,0.15476190476190477,108,0.1700787401574803,0.9099426807760141,0.8766631569747299,False
SHORT,3,Sqz_Val:hi,0,0.0,18,0.028346456692913385,0.0,0.2521381801054463,False
SHORT,3,Sqz_Val:lo,78,0.9285714285714286,487,0.7669291338582677,1.2107656204165447,0.0003341116947271325,True
SHORT,3,TChan_A15:hi,14,0.16666666666666666,156,0.24566929133858267,0.6784188034188033,0.13238867284279593,False
SHORT,3,TChan_A15:lo,10,0.11904761904761904,95,0.14960629921259844,0.7957393483709272,0.5149260221669923,False
SHORT,3,Trend_Concordance:==0,10,0.11904761904761904,132,0.2078740157480315,0.5726911976911977,0.05813527369370155,False
SHORT,3,Trend_Concordance:==1,74,0.8809523809523809,503,0.7921259842519685,1.1121367035879959,0.05813527369370155,False
SHORT,3,Trend_Conflict:==0,74,0.8809523809523809,503,0.7921259842519685,1.1121367035879959,0.05813527369370155,False
SHORT,3,Trend_Conflict:==1,10,0.11904761904761904,132,0.2078740157480315,0.5726911976911977,0.05813527369370155,False
SHORT,3,Upper_Wick:hi,39,0.4642857142857143,233,0.3669291338582677,1.2653280196198653,0.09390927341689129,False
SHORT,3,Upper_Wick:lo,10,0.11904761904761904,85,0.13385826771653545,0.8893557422969186,0.8639186791404119,False
SHORT,3,VAH_Dist_ATR:hi,10,0.11904761904761904,79,0.12440944881889764,0.9569017480409885,1.0,False
SHORT,3,VAH_Dist_ATR:lo,43,0.5119047619047619,222,0.34960629921259845,1.464232089232089,0.00538287004253421,False
SHORT,3,VAH_Side:==-1,14,0.16666666666666666,103,0.16220472440944883,1.0275080906148866,0.8759294106722029,False
SHORT,3,VAH_Side:==0,5,0.05952380952380952,30,0.047244094488188976,1.2599206349206349,0.589606180072204,False
SHORT,3,VAH_Side:==1,65,0.7738095238095238,502,0.7905511811023622,0.9788228040220073,0.7760761703646082,False
SHORT,3,VAL_Dist_ATR:hi,9,0.10714285714285714,73,0.11496062992125984,0.9319960861056751,1.0,False
SHORT,3,VAL_Dist_ATR:lo,48,0.5714285714285714,236,0.3716535433070866,1.5375302663438255,0.0005440814675767119,True
SHORT,3,VAL_Side:==-1,0,0.0,16,0.025196850393700787,0.0,0.23942380823536344,False
SHORT,3,VAL_Side:==0,5,0.05952380952380952,15,0.023622047244094488,2.5198412698412698,0.07260717848784386,False
SHORT,3,VAL_Side:==1,79,0.9404761904761905,604,0.9511811023622048,0.9887456638284452,0.5985819961117917,False
SHORT,3,VA_Position:hi,17,0.20238095238095238,146,0.22992125984251968,0.880218525766471,0.6776447512681835,False
SHORT,3,VA_Position:lo,32,0.38095238095238093,176,0.27716535433070866,1.3744588744588744,0.05491840697021648,False
SHORT,3,VWAP_Dist_ATR:hi,8,0.09523809523809523,70,0.11023622047244094,0.8639455782312925,0.8519031440462832,False
SHORT,3,VWAP_Dist_ATR:lo,31,0.36904761904761907,223,0.35118110236220473,1.050875507153534,0.8082085243188563,False
SHORT,3,VWAP_Side:==-1,46,0.5476190476190477,309,0.48661417322834644,1.1253660040067808,0.29887963412133783,False
SHORT,3,VWAP_Side:==0,0,0.0,0,0.0,inf,1.0,False
SHORT,3,VWAP_Side:==1,38,0.4523809523809524,326,0.5133858267716536,0.8811714869997078,0.29887963412133783,False
SHORT,3,VWAP_Sigma:hi,22,0.2619047619047619,169,0.26614173228346455,0.9840800225415611,1.0,False
